,iso2,year,column,cases,sex,age
4227,KZ,2007,f65,157,f,65+
4228,KZ,2008,f65,185,f,65+
4229,LB,2008,f65,2,f,65+
4230,LC,2008,f65,2,f,65+
4231,LR,2008,f65,44,f,65+
4232,LS,2008,f65,54,f,65+
4233,LT,2005,f65,54,f,65+
4234,LT,2006,f65,53,f,65+
4235,LT,2007,f65,37,f,65+
4236,LT,2008,f65,44,f,65+
4237,LU,2005,f65,0,f,65+
4238,LU,2006,f65,1,f,65+
4239,LU,2007,f65,0,f,65+
4240,LU,2008,f65,0,f,65+
4241,LV,2005,f65,12,f,65+
4242,LV,2006,f65,13,f,65+
4243,LV,2008,f65,12,f,65+
4244,LY,2008,f65,17,f,65+
4245,MA,2008,f65,358,f,65+
4246,MD,2005,f65,18,f,65+
4247,MD,2007,f65,25,f,65+
4248,MD,2008,f65,25,f,65+
4249,ME,2005,f65,8,f,65+
4250,ME,2007,f65,1,f,65+
4251,ME,2008,f65,7,f,65+
4252,MG,2008,f65,171,f,65+
4253,MH,2008,f65,0,f,65+
4254,MK,2005,f65,13,f,65+
4255,MK,2006,f65,11,f,65+
4256,MK,2007,f65,8,f,65+
4257,MK,2008,f65,10,f,65+
4258,ML,2008,f65,121,f,65+
4259,MO,2008,f65,5,f,65+
4260,MP,2008,f65,0,f,65+
4261,MT,2005,f65,0,f,65+
4262,MT,2006,f65,0,f,65+
4263,MT,2007,f65,0,f,65+
4264,MT,2008,f65,2,f,65+
4265,MU,2008,f65,1,f,65+
4266,MX,2008,f65,836,f,65+
4267,MY,2008,f65,657,f,65+
4268,NC,2008,f65,1,f,65+
4269,NL,2005,f65,4,f,65+
4270,NL,2006,f65,10,f,65+
4271,NL,2007,f65,12,f,65+
4272,NL,2008,f65,7,f,65+
4273,NO,2005,f65,3,f,65+
4274,NO,2006,f65,3,f,65+
4275,NO,2008,f65,6,f,65+
4276,NR,2008,f65,0,f,65+
4277,NZ,2008,f65,9,f,65+
4278,OM,2008,f65,1,f,65+
4279,PE,2008,f65,899,f,65+
4280,PF,2008,f65,2,f,65+
4281,PL,2005,f65,316,f,65+
4282,PL,2006,f65,318,f,65+
4283,PL,2007,f65,277,f,65+
4284,PL,2008,f65,264,f,65+
4285,PR,2008,f65,0,f,65+
4286,PS,2008,f65,0,f,65+
4287,PT,2005,f65,42,f,65+
4288,PT,2006,f65,41,f,65+
4289,PT,2007,f65,26,f,65+
4290,PT,2008,f65,39,f,65+
4291,PY,2008,f65,56,f,65+
4292,QA,2008,f65,2,f,65+
4293,RO,2005,f65,442,f,65+
4294,RO,2006,f65,465,f,65+
4295,RO,2008,f65,499,f,65+
4296,RS,2005,f65,149,f,65+
4297,RS,2006,f65,152,f,65+
4298,RS,2007,f65,135,f,65+
4299,RS,2008,f65,138,f,65+
4300,RU,2008,f65,835,f,65+
4301,SB,2008,f65,2,f,65+
4302,SC,2008,f65,0,f,65+
4303,SD,2008,f65,235,f,65+
4304,SE,2005,f65,13,f,65+
4305,SE,2006,f65,10,f,65+
4306,SE,2007,f65,12,f,65+
4307,SE,2008,f65,6,f,65+
4308,SG,2008,f65,33,f,65+
4309,SI,2005,f65,16,f,65+
4310,SI,2006,f65,19,f,65+
4311,SI,2007,f65,16,f,65+
4312,SI,2008,f65,7,f,65+
4313,SK,2005,f65,27,f,65+
4314,SK,2006,f65,20,f,65+
4315,SK,2007,f65,28,f,65+
4316,SK,2008,f65,17,f,65+
4317,SN,2008,f65,97,f,65+
4318,SV,2008,f65,66,f,65+
4319,SZ,2008,f65,19,f,65+
4320,TJ,2005,f65,53,f,65+
4321,TJ,2008,f65,73,f,65+
4322,TM,2005,f65,8,f,65+
4323,TM,2007,f65,35,f,65+
4324,TO,2008,f65,0,f,65+
4325,TR,2005,f65,213,f,65+
4326,TR,2006,f65,256,f,65+
4327,TR,2007,f65,255,f,65+
4328,TR,2008,f65,236,f,65+
4329,TT,2008,f65,7,f,65+
4330,TV,2008,f65,0,f,65+
4331,UA,2007,f65,861,f,65+
4332,UG,2008,f65,206,f,65+
4333,US,2008,f65,300,f,65+
4334,UY,2008,f65,13,f,65+
4335,UZ,2007,f65,436,f,65+
4336,VE,2008,f65,182,f,65+
4337,ZA,2008,f65,2117,f,65+
